run,tick,UAV-UAV,Manned-Manned,UAV-Manned,,,,max airproxes,,,,,,,,,,,,,,,,,,
1,1,0,0,0,,,run,U-U,M-M,U-M,UAV layers,,,,run,randomSeed,UAV_LateralMaxSpeedMPS,Manned_VerticalMaxSpeedMPS,Manned_LateralMaxSpeedMPS,Manned_LayersPer360,UAV_VerticalMaxSpeedMPS,Manned_RequiredVerticalSeparationM,Manned_BaseAltitude,UAV_LayersPer360,UAV_BaseAltitude,UAV_RequiredVerticalSeparationM
35,178,159,0,0,,,,,,,,,,,,,,,,,,,,,,
35,181,159,0,0,,,,,,,,,,,,,,,,,,,,,,
35,184,160,0,0,,,,,,,,,,,,,,,,,,,,,,
35,187,160,0,0,,,,,,,,,,,,,,,,,,,,,,
35,190,160,0,0,,,,,,,,,,,,,,,,,,,,,,
35,193,161,0,0,,,,,,,,,,,,,,,,,,,,,,
35,196,162,0,0,,,,,,,,,,,,,,,,,,,,,,
35,199,162,0,0,,,,,,,,,,,,,,,,,,,,,,
35,202,163,0,0,,,,,,,,,,,,,,,,,,,,,,
35,205,163,0,0,,,,,,,,,,,,,,,,,,,,,,
35,208,164,0,0,,,,,,,,,,,,,,,,,,,,,,
35,211,164,0,0,,,,,,,,,,,,,,,,,,,,,,
35,214,165,0,0,,,,,,,,,,,,,,,,,,,,,,
35,217,165,0,0,,,,,,,,,,,,,,,,,,,,,,
35,220,166,0,0,,,,,,,,,,,,,,,,,,,,,,
35,223,166,0,0,,,,,,,,,,,,,,,,,,,,,,
35,226,167,0,0,,,,,,,,,,,,,,,,,,,,,,
35,229,167,0,0,,,,,,,,,,,,,,,,,,,,,,
35,232,168,0,0,,,,,,,,,,,,,,,,,,,,,,
35,235,168,0,0,,,,,,,,,,,,,,,,,,,,,,
35,238,169,0,0,,,,,,,,,,,,,,,,,,,,,,
35,241,170,0,0,,,,,,,,,,,,,,,,,,,,,,
35,244,170,0,0,,,,,,,,,,,,,,,,,,,,,,
35,247,171,0,0,,,,,,,,,,,,,,,,,,,,,,
35,250,171,0,0,,,,,,,,,,,,,,,,,,,,,,
35,253,172,0,0,,,,,,,,,,,,,,,,,,,,,,
35,256,172,0,0,,,,,,,,,,,,,,,,,,,,,,
35,259,173,0,0,,,,,,,,,,,,,,,,,,,,,,
35,262,173,0,0,,,,,,,,,,,,,,,,,,,,,,
35,265,174,0,0,,,,,,,,,,,,,,,,,,,,,,
35,268,175,0,0,,,,,,,,,,,,,,,,,,,,,,
35,271,175,0,0,,,,,,,,,,,,,,,,,,,,,,
35,274,176,0,0,,,,,,,,,,,,,,,,,,,,,,
35,277,176,0,0,,,,,,,,,,,,,,,,,,,,,,
35,280,177,0,0,,,,,,,,,,,,,,,,,,,,,,
35,283,178,0,0,,,,,,,,,,,,,,,,,,,,,,
35,286,178,0,0,,,,,,,,,,,,,,,,,,,,,,
35,289,179,0,0,,,,,,,,,,,,,,,,,,,,,,
35,292,179,0,0,,,,,,,,,,,,,,,,,,,,,,
35,295,180,0,0,,,,,,,,,,,,,,,,,,,,,,
35,298,181,0,0,,,,,,,,,,,,,,,,,,,,,,
35,301,181,0,0,,,,,,,,,,,,,,,,,,,,,,
35,304,181,0,0,,,,,,,,,,,,,,,,,,,,,,
35,307,183,0,0,,,,,,,,,,,,,,,,,,,,,,
35,310,183,0,0,,,,,,,,,,,,,,,,,,,,,,
35,313,183,0,0,,,,,,,,,,,,,,,,,,,,,,
35,316,184,0,0,,,,,,,,,,,,,,,,,,,,,,
35,319,185,0,0,,,,,,,,,,,,,,,,,,,,,,
35,322,186,0,0,,,,,,,,,,,,,,,,,,,,,,
35,325,187,0,0,,,,,,,,,,,,,,,,,,,,,,
35,328,188,0,0,,,,,,,,,,,,,,,,,,,,,,
35,331,189,0,0,,,,,,,,,,,,,,,,,,,,,,
35,334,189,0,0,,,,,,,,,,,,,,,,,,,,,,
35,337,190,0,0,,,,,,,,,,,,,,,,,,,,,,
35,340,191,0,0,,,,,,,,,,,,,,,,,,,,,,
35,343,191,0,0,,,,,,,,,,,,,,,,,,,,,,
35,346,191,0,0,,,,,,,,,,,,,,,,,,,,,,
35,349,192,0,0,,,,,,,,,,,,,,,,,,,,,,
35,352,193,0,0,,,,,,,,,,,,,,,,,,,,,,
35,355,193,0,0,,,,,,,,,,,,,,,,,,,,,,
35,358,193,0,0,,,,,,,,,,,,,,,,,,,,,,
35,361,194,0,0,,,,,,,,,,,,,,,,,,,,,,
35,364,194,0,0,,,,,,,,,,,,,,,,,,,,,,
35,367,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,370,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,373,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,376,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,379,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,382,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,385,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,388,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,391,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,394,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,397,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,400,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,403,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,406,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,409,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,412,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,415,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,418,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,421,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,424,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,427,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,430,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,433,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,436,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,439,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,442,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,445,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,448,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,451,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,454,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,457,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,460,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,463,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,466,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,469,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,472,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,475,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,478,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,481,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,484,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,487,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,490,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,493,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,496,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,499,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,502,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,505,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,508,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,511,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,514,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,517,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,520,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,523,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,526,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,529,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,532,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,535,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,538,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,541,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,544,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,547,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,550,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,553,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,556,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,559,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,562,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,565,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,568,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,571,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,574,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,577,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,580,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,583,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,586,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,589,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,592,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,595,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,598,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,601,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,604,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,607,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,610,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,613,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,616,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,619,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,622,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,625,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,628,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,631,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,634,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,637,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,640,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,643,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,646,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,649,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,652,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,655,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,658,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,661,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,664,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,667,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,670,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,673,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,676,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,679,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,682,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,685,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,688,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,691,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,694,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,697,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,700,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,703,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,706,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,709,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,712,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,715,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,718,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,721,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,724,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,727,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,730,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,733,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,736,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,739,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,742,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,745,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,748,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,751,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,754,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,757,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,760,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,763,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,766,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,769,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,772,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,775,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,778,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,781,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,784,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,787,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,790,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,793,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,796,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,799,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,802,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,805,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,808,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,811,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,814,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,817,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,820,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,823,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,826,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,829,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,832,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,835,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,838,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,841,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,844,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,847,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,850,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,853,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,856,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,859,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,862,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,865,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,868,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,871,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,874,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,877,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,880,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,883,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,886,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,889,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,892,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,895,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,898,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,901,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,904,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,907,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,910,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,913,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,916,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,919,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,922,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,925,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,928,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,931,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,934,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,937,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,940,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,943,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,946,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,949,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,952,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,955,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,958,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,961,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,964,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,967,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,970,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,973,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,976,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,979,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,982,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,985,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,988,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,991,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,994,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,997,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1000,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1003,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1006,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1009,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1012,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1015,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1018,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1021,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1024,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1027,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1030,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1033,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1036,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1039,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1042,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1045,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1048,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1051,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1054,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1057,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1060,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1063,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1066,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1069,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1072,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1075,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1078,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1081,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1084,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1087,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1090,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1093,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1096,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1099,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1102,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1105,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1108,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1111,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1114,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1117,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1120,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1123,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1126,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1129,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1132,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1135,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1138,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1141,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1144,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1147,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1150,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1153,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1156,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1159,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1162,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1165,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1168,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1171,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1174,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1177,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1180,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1183,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1186,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1189,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1192,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1195,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1198,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1201,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1204,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1207,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1210,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1213,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1216,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1219,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1222,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1225,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1228,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1231,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1234,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1237,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1240,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1243,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1246,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1249,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1252,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1255,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1258,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1261,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1264,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1267,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1270,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1273,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1276,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1279,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1282,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1285,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1288,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1291,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1294,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1297,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1300,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1303,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1306,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1309,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1312,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1315,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1318,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1321,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1324,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1327,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1330,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1333,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1336,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1339,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1342,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1345,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1348,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1351,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1354,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1357,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1360,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1363,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1366,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1369,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1372,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1375,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1378,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1381,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1384,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1387,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1390,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1393,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1396,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1399,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1402,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1405,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1408,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1411,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1414,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1417,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1420,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1423,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1426,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1429,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1432,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1435,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1438,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1441,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1444,195,0,0,,,,,,,,,,,,,,,,,,,,,,
35,1447,195,0,0,,,,,,,,,,,,,,,,,,,,,,
